ds,yhat,yhat_lower,yhat_upper
2024-07-01,51905.61752691219,38514.20099529991,66243.8212514903
2024-08-01,48133.939108316656,32877.79536771112,61754.885037063286
2024-09-01,55705.53559190077,41701.60808371928,69507.78097061352
2024-10-01,56971.969787258786,42358.69286657795,70434.80813245966
2024-11-01,53777.20514094895,39289.60935711905,69015.4397856519
2024-12-01,50350.52602708159,36660.519826449,63644.3953427952
2025-01-01,55697.864687166475,41305.65468350118,70402.21557920692
2025-02-01,53306.43667151283,38957.44265604243,67316.04022884477
2025-03-01,57522.62998191974,43158.073074182896,70451.55292790478
2025-04-01,52193.41106128823,37790.58209842026,67273.96645937186
2025-05-01,55843.910516570264,41584.01642463016,70389.39211633388
2025-06-01,58938.25723670983,45032.76438228805,72292.78911612874
2025-07-01,56816.69997370709,41670.72573212431,70032.9437986148
2025-08-01,53755.74271995602,39917.2714961389,68266.71620541823
2025-08-31,62251.84058282633,47895.075578495685,76337.78342783524
2025-09-30,61045.321822163074,46724.57442087715,75246.55159383162
2025-10-31,58537.34510015715,44408.381113957475,72709.46080030524
2025-11-30,54223.48450304512,39132.46326649646,68357.14552995714
2025-12-31,62084.78650587011,48160.87967187658,75819.99407923387
2026-01-31,60375.07520662808,45903.977287284295,76130.6901262641
2026-02-28,60319.67099332678,46696.53174149774,73791.75295526691
2026-03-31,58312.69428712202,44432.22557929626,72877.34581712482
2026-04-30,62115.5708110567,47571.76547418692,77774.29146920497
2026-05-31,62612.55945861995,49059.86634197008,76887.0097722429
2026-06-30,60630.68242167775,45326.43018324032,72998.21046780246
2026-07-31,61111.25138711443,47278.43263919829,75956.69560378557
2026-08-31,67712.35701167304,54070.25080867961,81356.73367763046
2026-09-30,66016.40962063927,51649.78125654008,80092.61999462043
2026-10-31,63667.527482013225,49180.701236148634,78185.82386604947
2026-11-30,59207.02126304688,44802.65967379914,73059.10238654343
2026-12-31,67563.41164272983,53457.46179545979,82390.19811572444
2027-01-31,65950.80482956652,52103.73775949675,81953.65894618545
2027-02-28,65053.900939901636,50375.243513044516,78914.92613417286
2027-03-31,63740.775815615525,50171.25714124886,78773.7799440083
2027-04-30,67530.24445331743,52538.01134328987,82078.48490902722
2027-05-31,67511.1327826443,53228.7147824982,81657.99288567527
2027-06-30,65608.8681562151,52394.04199371064,80060.71321984977
2027-07-31,66789.53265561335,51302.19055366543,80510.918145165
2027-08-31,73162.10426001674,58379.90939483041,87715.23655514892
2027-09-30,70980.04186887563,57645.42760830392,85240.36994531534
2027-10-31,68797.54518482006,55141.64577708865,82513.70208571835
2027-11-30,64200.489339195134,49145.652362140325,79056.20734389611
2027-12-31,73048.03936491148,59178.15392447439,88974.075641671
2028-01-31,71519.35016156193,56400.437164108276,85582.19967896676
2028-02-29,71750.56692274842,56621.57202437498,86051.29980407267
2028-03-31,68383.49599573034,54751.67761898783,81782.40567336587
2028-04-30,72169.10624462679,58311.198070506754,87115.0301554344
2028-05-31,73703.46163157899,58946.683938090915,87211.75009384233
2028-06-30,71613.69648786,57097.56649987297,86405.55764436972
2028-07-31,70683.39582614096,55761.916877820724,84646.1845841256
